34, 14
32, 16

32, -16
30, -14

16, 32
14, 34

14, 34
12, 36

12, 36
10, 38

10, 38
8, 40

8, 40
6, 42

6, 42
4, 44

4, 44
2, 46

2, 46
0, 48

-14, 30
-16, 32

16, -32
14, -30

0, -48
-2, -46

-2, -46
-4, -44

-4, -44
-6, -42

-6, -42
-8, -40

-8, -40
-10, -38

-10, -38
-12, -36

-12, -36
-14, -34

-14, -34
-16, -32

-30, 14
-32, 16

-32, -16
-34, -14

-34, -14
-36, -12

-36, -12
-38, -10

-38, -10
-40, -8

-40, -8
-42, -6

-42, -6
-44, -4

-44, -4
-46, -2

-46, -2
-48, 0

49, 1
47, -1

33, 17
31, 15

33, -15
31, -17

31, -13
29, -15

17, 33
15, 31

1, 49
-1, 47

-13, 31
-15, 29

-15, 33
-17, 31

17, -31
15, -33

15, -29
13, -31

1, -47
-1, -49

-15, -31
-17, -33

-29, 15
-31, 13

-31, 17
-33, 15

-31, -15
-33, -17

-47, 1
-49, -1

50, 0
48, 2

48, -2
46, 0

34, 16
32, 18

32, 14
30, 16

34, -16
32, -14

32, -18
30, -16

30, -16
28, -14

18, 32
16, 34

16, 30
14, 32

2, 48
0, 50

0, 46
-2, 48

-14, 28
-16, 30

-14, 32
-16, 34

-16, 30
-18, 32

18, -32
16, -30

16, -34
14, -32

16, -30
14, -28

2, -48
0, -46

0, -50
-2, -48

-14, -32
-16, -30

-16, -34
-18, -32

-28, 14
-30, 16

-30, 16
-32, 18

-32, 14
-34, 16

-30, -16
-32, -14

-32, -18
-34, -16

-46, 0
-48, 2

-48, -2
-50, 0

51, 1
49, -1

49, 3
47, 1

49, -1
47, -3

35, 17
33, 15

33, 19
31, 17

31, 17
29, 15

35, -15
33, -17

33, -17
31, -19

29, -13
27, -15

19, 33
17, 31

17, 35
15, 33

17, 31
15, 29

3, 49
1, 47

1, 51
-1, 49

-1, 49
-3, 47

-13, 29
-15, 27

-15, 35
-17, 33

-17, 33
-19, 31

19, -31
17, -33

17, -33
15, -35

15, -27
13, -29

3, -47
1, -49

1, -49
-1, -51

-1, -47
-3, -49

-15, -29
-17, -31

-15, -33
-17, -35

-17, -31
-19, -33

-27, 15
-29, 13

-31, 19
-33, 17

-33, 17
-35, 15

-29, -15
-31, -17

-31, -17
-33, -19

-33, -15
-35, -17

-47, 3
-49, 1

-47, -1
-49, -3

-49, 1
-51, -1

52, 0
50, 2

50, 2
48, 4

48, -4
46, -2

36, 16
34, 18

34, 18
32, 20

30, 14
28, 16

36, -16
34, -14

32, -20
30, -18

30, -14
28, -12

28, -16
26, -14

20, 32
18, 34

18, 34
16, 36

16, 28
14, 30

4, 48
2, 50

2, 50
0, 52

-2, 46
-4, 48

-12, 28
-14, 30

-14, 26
-16, 28

-14, 34
-16, 36

-18, 30
-20, 32

20, -32
18, -30

16, -36
14, -34

16, -28
14, -26

14, -30
12, -28

4, -48
2, -46

0, -52
-2, -50

-2, -50
-4, -48

-14, -30
-16, -28

-16, -36
-18, -34

-18, -34
-20, -32

-26, 14
-28, 16

-28, 12
-30, 14

-30, 18
-32, 20

-34, 14
-36, 16

-28, -16
-30, -14

-32, -20
-34, -18

-34, -18
-36, -16

-46, 2
-48, 4

-48, -4
-50, -2

-50, -2
-52, 0

53, 1
51, -1

49, 5
47, 3

49, -3
47, -5

47, -1
45, -3

37, 17
35, 15

33, 21
31, 19

31, 15
29, 13

29, 17
27, 15

37, -15
35, -17

35, -13
33, -15

33, -19
31, -21

31, -17
29, -19

29, -11
27, -13

29, -15
27, -17

27, -13
25, -15

21, 33
19, 31

17, 37
15, 35

17, 29
15, 27

15, 31
13, 29

5, 49
3, 47

1, 53
-1, 51

-1, 47
-3, 45

-3, 49
-5, 47

-11, 29
-13, 27

-13, 27
-15, 25

-15, 29
-17, 27

-13, 35
-15, 33

-15, 37
-17, 35

-17, 31
-19, 29

-19, 33
-21, 31

21, -31
19, -33

19, -29
17, -31

17, -35
15, -37

15, -33
13, -35

17, -27
15, -29

15, -25
13, -27

13, -27
11, -29

5, -47
3, -49

3, -45
1, -47

1, -51
-1, -53

-3, -47
-5, -49

-13, -29
-15, -31

-15, -27
-17, -29

-15, -35
-17, -37

-19, -31
-21, -33

-25, 15
-27, 13

-27, 17
-29, 15

-27, 13
-29, 11

-29, 19
-31, 17

-31, 21
-33, 19

-33, 15
-35, 13

-35, 17
-37, 15

-27, -15
-29, -17

-29, -13
-31, -15

-31, -19
-33, -21

-35, -15
-37, -17

-45, 3
-47, 1

-47, 5
-49, 3

-47, -3
-49, -5

-51, 1
-53, -1

54, 0
52, 2

52, -2
50, 0

50, 4
48, 6

48, 2
46, 4

50, -4
48, -2

48, -6
46, -4

46, -4
44, -2

38, 16
36, 18

36, 14
34, 16

34, 20
32, 22

32, 18
30, 20

30, 12
28, 14

30, 16
28, 18

28, 14
26, 16

38, -16
36, -14

36, -18
34, -16

36, -14
34, -12

34, -20
32, -18

32, -22
30, -20

30, -20
28, -18

28, -18
26, -16

26, -16
24, -14

22, 32
20, 34

20, 30
18, 32

18, 36
16, 38

16, 34
14, 36

18, 28
16, 30

16, 26
14, 28

14, 28
12, 30

6, 48
4, 50

4, 46
2, 48

2, 52
0, 54

0, 50
-2, 52

-2, 44
-4, 46

-2, 48
-4, 50

-4, 46
-6, 48

-14, 24
-16, 26

-16, 26
-18, 28

-12, 34
-14, 36

-14, 36
-16, 38

-16, 34
-18, 36

-18, 28
-20, 30

-18, 32
-20, 34

-20, 30
-22, 32

22, -32
20, -30

20, -34
18, -32

20, -30
18, -28

18, -36
16, -34

16, -38
14, -36

14, -36
12, -34

18, -28
16, -26

16, -26
14, -24

6, -48
4, -46

4, -50
2, -48

4, -46
2, -44

2, -52
0, -50

0, -54
-2, -52

-2, -48
-4, -46

-4, -50
-6, -48

-12, -30
-14, -28

-14, -28
-16, -26

-16, -30
-18, -28

-14, -36
-16, -34

-16, -38
-18, -36

-18, -32
-20, -30

-20, -34
-22, -32

-24, 14
-26, 16

-26, 16
-28, 18

-28, 18
-30, 20

-30, 20
-32, 22

-32, 18
-34, 20

-34, 12
-36, 14

-34, 16
-36, 18

-36, 14
-38, 16

-26, -16
-28, -14

-28, -18
-30, -16

-28, -14
-30, -12

-30, -20
-32, -18

-32, -22
-34, -20

-34, -16
-36, -14

-36, -18
-38, -16

-44, 2
-46, 4

-46, 4
-48, 6

-48, 2
-50, 4

-46, -4
-48, -2

-48, -6
-50, -4

-50, 0
-52, 2

-52, -2
-54, 0

55, 1
53, -1

53, 3
51, 1

53, -1
51, -3

51, 5
49, 3

49, 7
47, 5

47, 5
45, 3

51, -3
49, -5

49, -5
47, -7

39, 17
37, 15

37, 19
35, 17

37, 15
35, 13

35, 21
33, 19

33, 23
31, 21

31, 21
29, 19

29, 19
27, 17

27, 17
25, 15

39, -15
37, -17

37, -17
35, -19

35, -19
33, -21

33, -21
31, -23

25, -13
23, -15

23, 33
21, 31

21, 35
19, 33

21, 31
19, 29

19, 37
17, 35

17, 39
15, 37

15, 37
13, 35

19, 29
17, 27

17, 27
15, 25

7, 49
5, 47

5, 51
3, 49

5, 47
3, 45

3, 53
1, 51

1, 55
-1, 53

-1, 53
-3, 51

-3, 51
-5, 49

-5, 49
-7, 47

-13, 25
-15, 23

-15, 39
-17, 37

-17, 37
-19, 35

-19, 35
-21, 33

-21, 33
-23, 31

23, -31
21, -33

21, -33
19, -35

19, -35
17, -37

17, -37
15, -39

15, -23
13, -25

7, -47
5, -49

5, -49
3, -51

3, -51
1, -53

1, -53
-1, -55

-1, -51
-3, -53

-3, -45
-5, -47

-3, -49
-5, -51

-5, -47
-7, -49

-15, -25
-17, -27

-17, -27
-19, -29

-13, -35
-15, -37

-15, -37
-17, -39

-17, -35
-19, -37

-19, -29
-21, -31

-19, -33
-21, -35

-21, -31
-23, -33

-23, 15
-25, 13

-31, 23
-33, 21

-33, 21
-35, 19

-35, 19
-37, 17

-37, 17
-39, 15

-25, -15
-27, -17

-27, -17
-29, -19

-29, -19
-31, -21

-31, -21
-33, -23

-33, -19
-35, -21

-35, -13
-37, -15

-35, -17
-37, -19

-37, -15
-39, -17

-47, 7
-49, 5

-49, 5
-51, 3

-45, -3
-47, -5

-47, -5
-49, -7

-49, -3
-51, -5

-51, 3
-53, 1

-51, -1
-53, -3

-53, 1
-55, -1

56, 0
54, 2

54, 2
52, 4

52, 4
50, 6

50, 6
48, 8

48, -8
46, -6

40, 16
38, 18

38, 18
36, 20

36, 20
34, 22

34, 22
32, 24

26, 14
24, 16

40, -16
38, -14

32, -24
30, -22

26, -14
24, -12

24, -16
22, -14

24, 32
22, 34

22, 34
20, 36

20, 36
18, 38

18, 38
16, 40

16, 24
14, 26

8, 48
6, 50

6, 50
4, 52

4, 52
2, 54

2, 54
0, 56

-6, 46
-8, 48

-12, 24
-14, 26

-14, 22
-16, 24

-14, 38
-16, 40

-22, 30
-24, 32

24, -32
22, -30

16, -40
14, -38

16, -24
14, -22

14, -26
12, -24

8, -48
6, -46

0, -56
-2, -54

-2, -54
-4, -52

-4, -52
-6, -50

-6, -50
-8, -48

-14, -26
-16, -24

-16, -40
-18, -38

-18, -38
-20, -36

-20, -36
-22, -34

-22, -34
-24, -32

-22, 14
-24, 16

-24, 12
-26, 14

-30, 22
-32, 24

-38, 14
-40, 16

-24, -16
-26, -14

-32, -24
-34, -22

-34, -22
-36, -20

-36, -20
-38, -18

-38, -18
-40, -16

-46, 6
-48, 8

-48, -8
-50, -6

-50, -6
-52, -4

-52, -4
-54, -2

-54, -2
-56, 0

57, 1
55, -1

49, 9
47, 7

49, -7
47, -9

47, -5
45, -7

41, 17
39, 15

33, 25
31, 23

27, 15
25, 13

25, 17
23, 15

41, -15
39, -17

39, -13
37, -15

33, -23
31, -25

31, -21
29, -23

25, -11
23, -13

25, -15
23, -17

23, -13
21, -15

25, 33
23, 31

17, 41
15, 39

17, 25
15, 23

15, 27
13, 25

9, 49
7, 47

1, 57
-1, 55

-5, 47
-7, 45

-7, 49
-9, 47

-11, 25
-13, 23

-13, 23
-15, 21

-15, 25
-17, 23

-13, 39
-15, 37

-15, 41
-17, 39

-21, 31
-23, 29

-23, 33
-25, 31

25, -31
23, -33

23, -29
21, -31

17, -39
15, -41

15, -37
13, -39

17, -23
15, -25

15, -21
13, -23

13, -23
11, -25

9, -47
7, -49

7, -45
5, -47

1, -55
-1, -57

-7, -47
-9, -49

-13, -25
-15, -27

-15, -23
-17, -25

-15, -39
-17, -41

-23, -31
-25, -33

-21, 15
-23, 13

-23, 17
-25, 15

-23, 13
-25, 11

-29, 23
-31, 21

-31, 25
-33, 23

-37, 15
-39, 13

-39, 17
-41, 15

-23, -15
-25, -17

-25, -13
-27, -15

-31, -23
-33, -25

-39, -15
-41, -17

-45, 7
-47, 5

-47, 9
-49, 7

-47, -7
-49, -9

-55, 1
-57, -1

58, 0
56, 2

56, -2
54, 0

50, 8
48, 10

48, 6
46, 8

50, -8
48, -6

48, -10
46, -8

46, -8
44, -6

42, 16
40, 18

40, 14
38, 16

34, 24
32, 26

32, 22
30, 24

26, 12
24, 14

26, 16
24, 18

24, 14
22, 16

42, -16
40, -14

40, -18
38, -16

40, -14
38, -12

34, -24
32, -22

32, -26
30, -24

30, -24
28, -22

26, -12
24, -10

24, -18
22, -16

22, -16
20, -14

26, 32
24, 34

24, 30
22, 32

18, 40
16, 42

16, 38
14, 40

18, 24
16, 26

16, 22
14, 24

14, 24
12, 26

10, 48
8, 50

8, 46
6, 48

2, 56
0, 58

0, 54
-2, 56

-6, 44
-8, 46

-6, 48
-8, 50

-8, 46
-10, 48

-10, 24
-12, 26

-14, 20
-16, 22

-16, 22
-18, 24

-12, 38
-14, 40

-14, 40
-16, 42

-16, 38
-18, 40

-22, 28
-24, 30

-22, 32
-24, 34

-24, 30
-26, 32

26, -32
24, -30

24, -34
22, -32

24, -30
22, -28

18, -40
16, -38

16, -42
14, -40

14, -40
12, -38

18, -24
16, -22

16, -22
14, -20

12, -26
10, -24

10, -48
8, -46

8, -50
6, -48

8, -46
6, -44

2, -56
0, -54

0, -58
-2, -56

-6, -48
-8, -46

-8, -50
-10, -48

-12, -26
-14, -24

-14, -24
-16, -22

-16, -26
-18, -24

-14, -40
-16, -38

-16, -42
-18, -40

-22, -32
-24, -30

-24, -34
-26, -32

-20, 14
-22, 16

-22, 16
-24, 18

-24, 10
-26, 12

-28, 22
-30, 24

-30, 24
-32, 26

-32, 22
-34, 24

-38, 12
-40, 14

-38, 16
-40, 18

-40, 14
-42, 16

-22, -16
-24, -14

-24, -18
-26, -16

-24, -14
-26, -12

-30, -24
-32, -22

-32, -26
-34, -24

-38, -16
-40, -14

-40, -18
-42, -16

-44, 6
-46, 8

-46, 8
-48, 10

-48, 6
-50, 8

-46, -8
-48, -6

-48, -10
-50, -8

-54, 0
-56, 2

-56, -2
-58, 0

59, 1
57, -1

57, 3
55, 1

57, -1
55, -3

51, 9
49, 7

49, 11
47, 9

47, 9
45, 7

51, -7
49, -9

49, -9
47, -11

45, -5
43, -7

43, 17
41, 15

41, 19
39, 17

41, 15
39, 13

35, 25
33, 23

33, 27
31, 25

31, 25
29, 23

27, 13
25, 11

25, 19
23, 17

23, 17
21, 15

43, -15
41, -17

41, -17
39, -19

39, -11
37, -13

35, -23
33, -25

33, -25
31, -27

29, -21
27, -23

27, -11
25, -13

25, -9
23, -11

25, -17
23, -19

21, -13
19, -15

27, 33
25, 31

25, 35
23, 33

25, 31
23, 29

19, 41
17, 39

17, 43
15, 41

15, 41
13, 39

19, 25
17, 23

17, 23
15, 21

13, 27
11, 25

11, 49
9, 47

9, 51
7, 49

9, 47
7, 45

3, 57
1, 55

1, 59
-1, 57

-1, 57
-3, 55

-5, 45
-7, 43

-7, 51
-9, 49

-9, 49
-11, 47

-9, 25
-11, 23

-11, 27
-13, 25

-13, 21
-15, 19

-17, 25
-19, 23

-11, 39
-13, 37

-15, 43
-17, 41

-17, 41
-19, 39

-21, 29
-23, 27

-23, 35
-25, 33

-25, 33
-27, 31

27, -31
25, -33

25, -33
23, -35

23, -27
21, -29

19, -39
17, -41

17, -41
15, -43

13, -37
11, -39

19, -23
17, -25

15, -19
13, -21

13, -25
11, -27

11, -23
9, -25

11, -47
9, -49

9, -49
7, -51

7, -43
5, -45

3, -55
1, -57

1, -57
-1, -59

-1, -55
-3, -57

-7, -45
-9, -47

-7, -49
-9, -51

-9, -47
-11, -49

-11, -25
-13, -27

-15, -21
-17, -23

-17, -23
-19, -25

-13, -39
-15, -41

-15, -41
-17, -43

-17, -39
-19, -41

-23, -29
-25, -31

-23, -33
-25, -35

-25, -31
-27, -33

-19, 15
-21, 13

-23, 19
-25, 17

-23, 11
-25, 9

-25, 13
-27, 11

-27, 23
-29, 21

-31, 27
-33, 25

-33, 25
-35, 23

-37, 13
-39, 11

-39, 19
-41, 17

-41, 17
-43, 15

-21, -15
-23, -17

-23, -17
-25, -19

-25, -11
-27, -13

-29, -23
-31, -25

-31, -25
-33, -27

-33, -23
-35, -25

-39, -13
-41, -15

-39, -17
-41, -19

-41, -15
-43, -17

-43, 7
-45, 5

-47, 11
-49, 9

-49, 9
-51, 7

-45, -7
-47, -9

-47, -9
-49, -11

-49, -7
-51, -9

-55, 3
-57, 1

-55, -1
-57, -3

-57, 1
-59, -1

60, 0
58, 2

58, 2
56, 4

56, -4
54, -2

52, 8
50, 10

50, 10
48, 12

46, 6
44, 8

52, -8
50, -6

48, -12
46, -10

46, -6
44, -4

44, -8
42, -6

44, 16
42, 18

42, 18
40, 20

40, 12
38, 14

36, 24
34, 26

34, 26
32, 28

30, 22
28, 24

28, 12
26, 14

26, 10
24, 12

26, 18
24, 20

22, 14
20, 16

44, -16
42, -14

40, -20
38, -18

40, -12
38, -10

38, -14
36, -12

36, -24
34, -22

32, -28
30, -26

30, -22
28, -20

28, -24
26, -22

28, -12
26, -10

26, -10
24, -8

24, -12
22, -10

26, -18
24, -16

24, -20
22, -18

22, -14
20, -12

20, -16
18, -14

28, 32
26, 34

26, 34
24, 36

24, 28
22, 30

20, 40
18, 42

18, 42
16, 44

14, 38
12, 40

20, 24
18, 26

16, 20
14, 22

14, 26
12, 28

12, 24
10, 26

12, 48
10, 50

10, 50
8, 52

8, 44
6, 46

4, 56
2, 58

2, 58
0, 60

-2, 54
-4, 56

-4, 44
-6, 46

-6, 42
-8, 44

-6, 50
-8, 52

-10, 46
-12, 48

-8, 24
-10, 26

-10, 22
-12, 24

-10, 26
-12, 28

-12, 20
-14, 22

-14, 18
-16, 20

-16, 24
-18, 26

-18, 22
-20, 24

-10, 38
-12, 40

-12, 36
-14, 38

-14, 42
-16, 44

-18, 38
-20, 40

-20, 28
-22, 30

-22, 26
-24, 28

-22, 34
-24, 36

-26, 30
-28, 32

28, -32
26, -30

24, -36
22, -34

24, -28
22, -26

22, -30
20, -28

20, -40
18, -38

16, -44
14, -42

14, -38
12, -36

12, -40
10, -38

20, -24
18, -22

18, -26
16, -24

16, -20
14, -18

14, -22
12, -20

12, -28
10, -26

12, -24
10, -22

10, -26
8, -24

12, -48
10, -46

8, -52
6, -50

8, -44
6, -42

6, -46
4, -44

4, -56
2, -54

0, -60
-2, -58

-2, -58
-4, -56

-6, -46
-8, -44

-8, -52
-10, -50

-10, -50
-12, -48

-10, -26
-12, -24

-12, -28
-14, -26

-14, -22
-16, -20

-18, -26
-20, -24

-12, -40
-14, -38

-16, -44
-18, -42

-18, -42
-20, -40

-22, -30
-24, -28

-24, -36
-26, -34

-26, -34
-28, -32

-18, 14
-20, 16

-20, 12
-22, 14

-22, 18
-24, 20

-24, 16
-26, 18

-22, 10
-24, 12

-24, 8
-26, 10

-26, 10
-28, 12

-26, 22
-28, 24

-28, 20
-30, 22

-30, 26
-32, 28

-34, 22
-36, 24

-36, 12
-38, 14

-38, 10
-40, 12

-38, 18
-40, 20

-42, 14
-44, 16

-20, -16
-22, -14

-24, -20
-26, -18

-24, -12
-26, -10

-26, -14
-28, -12

-28, -24
-30, -22

-32, -28
-34, -26

-34, -26
-36, -24

-38, -14
-40, -12

-40, -20
-42, -18

-42, -18
-44, -16

-42, 6
-44, 8

-44, 4
-46, 6

-46, 10
-48, 12

-50, 6
-52, 8

-44, -8
-46, -6

-48, -12
-50, -10

-50, -10
-52, -8

-54, 2
-56, 4

-56, -4
-58, -2

-58, -2
-60, 0

61, 1
59, -1

57, 5
55, 3

57, -3
55, -5

55, -1
53, -3

53, 9
51, 7

49, 13
47, 11

47, 7
45, 5

45, 9
43, 7

53, -7
51, -9

51, -5
49, -7

49, -11
47, -13

47, -9
45, -11

45, -3
43, -5

45, -7
43, -9

43, -5
41, -7

45, 17
43, 15

41, 21
39, 19

41, 13
39, 11

39, 15
37, 13

37, 25
35, 23

33, 29
31, 27

31, 23
29, 21

29, 25
27, 23

29, 13
27, 11

27, 11
25, 9

25, 13
23, 11

27, 19
25, 17

25, 21
23, 19

23, 15
21, 13

21, 17
19, 15

45, -15
43, -17

43, -13
41, -15

41, -19
39, -21

39, -17
37, -19

41, -11
39, -13

39, -9
37, -11

37, -11
35, -13

37, -23
35, -25

35, -21
33, -23

33, -27
31, -29

31, -25
29, -27

29, -19
27, -21

29, -23
27, -25

27, -21
25, -23

25, -7
23, -9

23, -9
21, -11

27, -17
25, -19

25, -19
23, -21

23, -17
21, -19

21, -11
19, -13

21, -15
19, -17

19, -13
17, -15

29, 33
27, 31

25, 37
23, 35

25, 29
23, 27

23, 31
21, 29

21, 41
19, 39

17, 45
15, 43

15, 39
13, 37

13, 41
11, 39

21, 25
19, 23

19, 27
17, 25

17, 21
15, 19

15, 23
13, 21

13, 29
11, 27

13, 25
11, 23

11, 27
9, 25

13, 49
11, 47

9, 53
7, 51

9, 45
7, 43

7, 47
5, 45

5, 57
3, 55

1, 61
-1, 59

-1, 55
-3, 53

-3, 57
-5, 55

-3, 45
-5, 43

-5, 43
-7, 41

-7, 45
-9, 43

-5, 51
-7, 49

-7, 53
-9, 51

-9, 47
-11, 45

-11, 49
-13, 47

-7, 25
-9, 23

-9, 23
-11, 21

-11, 21
-13, 19

-13, 19
-15, 17

-15, 21
-17, 19

-17, 27
-19, 25

-17, 23
-19, 21

-19, 25
-21, 23

-9, 39
-11, 37

-11, 41
-13, 39

-11, 37
-13, 35

-13, 43
-15, 41

-15, 45
-17, 43

-17, 39
-19, 37

-19, 41
-21, 39

-19, 29
-21, 27

-21, 27
-23, 25

-23, 29
-25, 27

-21, 35
-23, 33

-23, 37
-25, 35

-25, 31
-27, 29

-27, 33
-29, 31

29, -31
27, -33

27, -29
25, -31

25, -35
23, -37

23, -33
21, -35

25, -27
23, -29

23, -25
21, -27

21, -27
19, -29

21, -39
19, -41

19, -37
17, -39

17, -43
15, -45

15, -41
13, -43

13, -35
11, -37

13, -39
11, -41

11, -37
9, -39

21, -23
19, -25

19, -21
17, -23

19, -25
17, -27

17, -19
15, -21

15, -17
13, -19

13, -19
11, -21

11, -21
9, -23

9, -23
7, -25

13, -47
11, -49

11, -45
9, -47

9, -51
7, -53

7, -49
5, -51

9, -43
7, -45

7, -41
5, -43

5, -43
3, -45

5, -55
3, -57

3, -53
1, -55

1, -59
-1, -61

-3, -55
-5, -57

-5, -45
-7, -47

-7, -43
-9, -45

-7, -51
-9, -53

-11, -47
-13, -49

-9, -25
-11, -27

-11, -23
-13, -25

-11, -27
-13, -29

-13, -21
-15, -23

-15, -19
-17, -21

-17, -25
-19, -27

-19, -23
-21, -25

-11, -39
-13, -41

-13, -37
-15, -39

-15, -43
-17, -45

-19, -39
-21, -41

-21, -29
-23, -31

-23, -27
-25, -29

-23, -35
-25, -37

-27, -31
-29, -33

-17, 15
-19, 13

-19, 17
-21, 15

-19, 13
-21, 11

-21, 19
-23, 17

-23, 21
-25, 19

-25, 19
-27, 17

-21, 11
-23, 9

-23, 9
-25, 7

-25, 23
-27, 21

-27, 25
-29, 23

-27, 21
-29, 19

-29, 27
-31, 25

-31, 29
-33, 27

-33, 23
-35, 21

-35, 25
-37, 23

-35, 13
-37, 11

-37, 11
-39, 9

-39, 13
-41, 11

-37, 19
-39, 17

-39, 21
-41, 19

-41, 15
-43, 13

-43, 17
-45, 15

-19, -15
-21, -17

-21, -13
-23, -15

-23, -19
-25, -21

-25, -17
-27, -19

-23, -11
-25, -13

-25, -9
-27, -11

-27, -11
-29, -13

-27, -23
-29, -25

-29, -21
-31, -23

-31, -27
-33, -29

-35, -23
-37, -25

-37, -13
-39, -15

-39, -11
-41, -13

-39, -19
-41, -21

-43, -15
-45, -17

-41, 7
-43, 5

-43, 9
-45, 7

-43, 5
-45, 3

-45, 11
-47, 9

-47, 13
-49, 11

-49, 7
-51, 5

-51, 9
-53, 7

-43, -7
-45, -9

-45, -5
-47, -7

-47, -11
-49, -13

-51, -7
-53, -9

-53, 3
-55, 1

-55, 5
-57, 3

-55, -3
-57, -5

-59, 1
-61, -1

62, 0
60, 2

60, -2
58, 0

58, 4
56, 6

56, 2
54, 4

58, -4
56, -2

56, -6
54, -4

54, -4
52, -2

54, 8
52, 10

52, 6
50, 8

50, 12
48, 14

48, 10
46, 12

46, 4
44, 6

46, 8
44, 10

44, 6
42, 8

54, -8
52, -6

52, -10
50, -8

52, -6
50, -4

50, -12
48, -10

48, -14
46, -12

46, -12
44, -10

44, -10
42, -8

42, -8
40, -6

46, 16
44, 18

44, 14
42, 16

42, 20
40, 22

40, 18
38, 20

42, 12
40, 14

40, 10
38, 12

38, 12
36, 14

38, 24
36, 26

36, 22
34, 24

34, 28
32, 30

32, 26
30, 28

30, 20
28, 22

30, 24
28, 26

28, 22
26, 24

26, 8
24, 10

24, 10
22, 12

28, 18
26, 20

26, 20
24, 22

24, 18
22, 20

22, 12
20, 14

22, 16
20, 18

20, 14
18, 16

46, -16
44, -14

44, -18
42, -16

44, -14
42, -12

42, -20
40, -18

40, -22
38, -20

38, -20
36, -18

42, -12
40, -10

40, -10
38, -8

38, -24
36, -22

36, -26
34, -24

36, -22
34, -20

34, -28
32, -26

32, -30
30, -28

30, -28
28, -26

28, -26
26, -24

26, -24
24, -22

24, -22
22, -20

22, -20
20, -18

20, -18
18, -16

18, -16
16, -14

30, 32
28, 34

28, 30
26, 32

26, 36
24, 38

24, 34
22, 36

26, 28
24, 30

24, 26
22, 28

22, 28
20, 30

22, 40
20, 42

20, 38
18, 40

18, 44
16, 46

16, 42
14, 44

14, 36
12, 38

14, 40
12, 42

12, 38
10, 40

22, 24
20, 26

20, 22
18, 24

20, 26
18, 28

18, 20
16, 22

16, 18
14, 20

14, 20
12, 22

12, 22
10, 24

10, 24
8, 26

14, 48
12, 50

12, 46
10, 48

10, 52
8, 54

8, 50
6, 52

10, 44
8, 46

8, 42
6, 44

6, 44
4, 46

6, 56
4, 58

4, 54
2, 56

2, 60
0, 62

0, 58
-2, 60

-2, 52
-4, 54

-2, 56
-4, 58

-4, 54
-6, 56

-6, 40
-8, 42

-8, 42
-10, 44

-4, 50
-6, 52

-6, 52
-8, 54

-8, 50
-10, 52

-10, 44
-12, 46

-10, 48
-12, 50

-12, 46
-14, 48

-14, 16
-16, 18

-16, 18
-18, 20

-18, 20
-20, 22

-20, 22
-22, 24

-8, 38
-10, 40

-10, 40
-12, 42

-12, 42
-14, 44

-14, 44
-16, 46

-16, 42
-18, 44

-18, 36
-20, 38

-18, 40
-20, 42

-20, 38
-22, 40

-22, 24
-24, 26

-24, 26
-26, 28

-20, 34
-22, 36

-22, 36
